DATE,WEEKDAY,STATION,COUNT_PICKUP,COUNT_RETURN,BALANCE,CAPACITY,IMBALANCE_FACTOR,TURNOVER
2021-05-19,yes,Jefferson Dr & 14th St SW,44.0,53.0,9.0,23,0.4,1.9
2021-05-20,yes,Jefferson Dr & 14th St SW,32.0,45.0,13.0,23,0.6,1.4
2021-05-21,yes,Jefferson Dr & 14th St SW,84.0,91.0,7.0,23,0.3,3.7
2021-05-22,no,Jefferson Dr & 14th St SW,140.0,158.0,18.0,23,0.8,6.1
2021-05-23,no,Jefferson Dr & 14th St SW,100.0,110.0,10.0,23,0.4,4.3
2021-05-24,yes,Jefferson Dr & 14th St SW,11.0,9.0,-2.0,23,-0.1,0.5
2021-05-25,yes,Jefferson Dr & 14th St SW,78.0,69.0,-9.0,23,-0.4,3.4
2021-05-26,yes,Jefferson Dr & 14th St SW,23.0,34.0,11.0,23,0.5,1.0
2021-05-27,yes,Jefferson Dr & 14th St SW,47.0,42.0,-5.0,23,-0.2,2.0
2021-05-28,yes,Jefferson Dr & 14th St SW,53.0,60.0,7.0,23,0.3,2.3
2021-05-29,no,Jefferson Dr & 14th St SW,16.0,21.0,5.0,23,0.2,0.7
2021-05-30,no,Jefferson Dr & 14th St SW,89.0,96.0,7.0,23,0.3,3.9
2021-05-31,yes,Jefferson Dr & 14th St SW,123.0,121.0,-2.0,23,-0.1,5.3
2021-06-01,yes,Jefferson Dr & 14th St SW,47.0,53.0,6.0,23,0.3,2.0
2021-06-02,yes,Jefferson Dr & 14th St SW,65.0,63.0,-2.0,23,-0.1,2.8
2021-06-03,yes,Jefferson Dr & 14th St SW,17.0,22.0,5.0,23,0.2,0.7
2021-06-04,yes,Jefferson Dr & 14th St SW,52.0,56.0,4.0,23,0.2,2.3
2021-06-05,no,Jefferson Dr & 14th St SW,86.0,113.0,27.0,23,1.2,3.7
2021-06-06,no,Jefferson Dr & 14th St SW,58.0,52.0,-6.0,23,-0.3,2.5
2021-06-07,yes,Jefferson Dr & 14th St SW,35.0,40.0,5.0,23,0.2,1.5
2021-06-08,yes,Jefferson Dr & 14th St SW,42.0,42.0,0.0,23,0.0,1.8
2021-06-09,yes,Jefferson Dr & 14th St SW,40.0,41.0,1.0,23,0.0,1.7
2021-06-10,yes,Jefferson Dr & 14th St SW,25.0,24.0,-1.0,23,-0.0,1.1
2021-06-11,yes,Jefferson Dr & 14th St SW,11.0,10.0,-1.0,23,-0.0,0.5
2021-06-12,no,Jefferson Dr & 14th St SW,91.0,96.0,5.0,23,0.2,4.0
2021-06-13,no,Jefferson Dr & 14th St SW,74.0,73.0,-1.0,23,-0.0,3.2
2021-06-14,yes,Jefferson Dr & 14th St SW,41.0,38.0,-3.0,23,-0.1,1.8
2021-06-15,yes,Jefferson Dr & 14th St SW,49.0,52.0,3.0,23,0.1,2.1
2021-06-16,yes,Jefferson Dr & 14th St SW,53.0,50.0,-3.0,23,-0.1,2.3
2021-06-17,yes,Jefferson Dr & 14th St SW,52.0,66.0,14.0,23,0.6,2.3
2021-06-18,yes,Jefferson Dr & 14th St SW,90.0,83.0,-7.0,23,-0.3,3.9
2021-06-19,no,Jefferson Dr & 14th St SW,111.0,127.0,16.0,23,0.7,4.8
2021-06-20,no,Jefferson Dr & 14th St SW,85.0,87.0,2.0,23,0.1,3.7
2021-06-21,yes,Jefferson Dr & 14th St SW,45.0,49.0,4.0,23,0.2,2.0
2021-06-22,yes,Jefferson Dr & 14th St SW,22.0,27.0,5.0,23,0.2,1.0
2021-06-23,yes,Jefferson Dr & 14th St SW,79.0,80.0,1.0,23,0.0,3.4
2021-06-24,yes,Jefferson Dr & 14th St SW,71.0,68.0,-3.0,23,-0.1,3.1
2021-06-25,yes,Jefferson Dr & 14th St SW,73.0,94.0,21.0,23,0.9,3.2
2021-06-26,no,Jefferson Dr & 14th St SW,127.0,123.0,-4.0,23,-0.2,5.5
2021-06-27,no,Jefferson Dr & 14th St SW,75.0,83.0,8.0,23,0.3,3.3
2021-06-28,yes,Jefferson Dr & 14th St SW,36.0,45.0,9.0,23,0.4,1.6
2021-06-29,yes,Jefferson Dr & 14th St SW,35.0,38.0,3.0,23,0.1,1.5
2021-06-30,yes,Jefferson Dr & 14th St SW,23.0,35.0,12.0,23,0.5,1.0
2021-07-01,yes,Jefferson Dr & 14th St SW,34.0,36.0,2.0,23,0.1,1.5
2021-07-02,yes,Jefferson Dr & 14th St SW,91.0,88.0,-3.0,23,-0.1,4.0
2021-07-03,no,Jefferson Dr & 14th St SW,160.0,191.0,31.0,23,1.3,7.0
2021-07-04,no,Jefferson Dr & 14th St SW,85.0,85.0,0.0,23,0.0,3.7
2021-07-05,yes,Jefferson Dr & 14th St SW,112.0,126.0,14.0,23,0.6,4.9
2021-07-06,yes,Jefferson Dr & 14th St SW,65.0,64.0,-1.0,23,-0.0,2.8
2021-07-07,yes,Jefferson Dr & 14th St SW,45.0,50.0,5.0,23,0.2,2.0
